,dataset,subset,transform,group,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r,best_eta,kstest_stat_best,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,orientation,channel,github_plot,dataset_type,hull,best_beta,best_1/beta,kstest_stat_cutoff_0.10,kstest_stat_cutoff_0.20,beat_all_priors
526,spaceNet,full,fourier,8,152.61247,139.44365,167.7507,10.654584,6.3185396,24.114677,32649.0,1.5,-0.9,0.0072170925700335,0.0023762874939549,1.8,-0.92,0.006824951953857,8.31117,0.0380982,0.0,7.08755,0.013518,2.96963e-52,5.75665,0.0162806,1.3302699999999996e-75,1.2282151e-13,,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_8.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAD4A3950>,0.3222222222222222,3.1034482758620694,0.0067680637924174575,0.005931842632041025,1
527,spaceNet,full,fourier,11,38.09905,34.94757,41.57189,9.481829,6.0362816,16.780167,90466.0,1.3,-0.9,0.006294299581387,0.0014276807376072,1.5,-0.91,0.0061728161367456,4.15939,0.038488,0.0,3.56301,0.0137818,1.0983299999999998e-149,2.86508,0.0164498,4.506959999999999e-213,2.2792540000000004e-30,,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_11.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4C79610>,0.3933333333333333,2.5423728813559325,0.004067128012474265,0.0035647665077720957,1
528,spaceNet,full,fourier,14,11.219242,10.2583065,12.378116,11.123092,6.3032484,29.71831,272760.0,0.7,-0.8,0.0057002495925202,0.0008222587962986,0.8,-0.82,0.0054361414356199,2.188,0.0411274,0.0,1.91728,0.0145758,0.0,1.50444,0.0172016,0.0,1.9353519e-70,,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_14.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB440C4D0>,0.85,1.1764705882352942,0.0023427382254986736,0.0020534239787613844,1
529,spaceNet,full,fourier,17,2.7598639,2.4723868,3.4371295,38.040096,6.9555597,230.06937,829844.0,0.4,-0.4,0.0044402420853294,0.0004714271372994,0.54,-0.6,0.0036422321972615,1.07103,0.0400881,0.0,0.945254,0.0132104,0.0,0.739511,0.0156922,0.0,4.792624299999998e-96,,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_17.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB38A37D0>,1.6666666666666665,0.6000000000000001,0.0013432729031331622,0.0011774050195389094,1
530,spaceNet,full,fourier,20,0.45745653,0.39153692,0.76686275,212.94698,7.1355968,983.5883,2514019.0,0.1,3.6,0.0022552731234714,0.0002708547073073,0.1,3.6,0.0022552731234714,0.436822,0.03687,0.0,0.385387,0.0108809,0.0,0.307329,0.00976741,0.0,1.7153906999999993e-111,,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_20.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EA6A66250>,50.99999999999999,0.019607843137254905,0.0007718019082695771,0.0006765055342106738,1
531,spaceNet,full,fourier,23,0.10886136,0.098681465,0.13780239,38.07675,4.87917,234.75404,6573452.0,0.1,5.2,0.0022049165019991,0.0001675050733668,0.1,5.2,0.0022049165019991,0.240468,0.0308782,0.0,0.208616,0.00663742,0.0,0.170376,0.00512689,0.0,5.2221307999999986e-278,,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_23.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB48C7410>,67.0,0.014925373134328358,0.00047731778523320506,0.0004183840533045328,1
532,spaceNet,full,fourier,2,1477.6981,1373.1227,1589.9102,6.1201763,4.479359,8.864679,4761.0,2.7,-0.9,0.0066564092513546,0.0062204080553092,2.7,-0.9,0.0066564092513546,28.0341,0.0345749,6.901959999999999e-50,23.452,0.0126725,4.5242e-07,19.6373,0.017222,1.06886e-12,0.029285665,,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EA8CEF290>,0.2222222222222222,4.5,0.017701748977796423,0.015512072337330743,1
533,spaceNet,full,fourier,5,613.39966,560.56464,673.3799,10.62453,6.5598454,16.423002,10203.0,1.4,-0.9,0.0080126039856246,0.0042501094782857,1.6,-0.91,0.007863016199793,16.7722,0.0382193,6.259219999999997e-130,14.1078,0.0145736,2.97526e-19,11.5489,0.0180373,2.89127e-29,6.5985326e-06,,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EA8CEC990>,0.36874999999999997,2.7118644067796613,0.012099728639545223,0.010603899468497033,1
534,spaceNet,full,fourier,8,177.00272,161.60426,194.4774,10.694184,6.5626287,22.191257,32649.0,1.4,-0.9,0.0070334984102859,0.0023762874939549,1.5,-0.91,0.0068570885431034,8.84269,0.0387748,0.0,7.58579,0.0138155,1.4667199999999998e-54,6.09559,0.0165964,1.5104299999999998e-78,9.2165716e-14,,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_8.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EACC4EB10>,0.3933333333333333,2.5423728813559325,0.0067680637924174575,0.005931842632041025,1
535,spaceNet,full,fourier,11,42.97564,39.382267,46.911724,9.706752,6.305946,16.889559,90466.0,1.3,-0.9,0.0062114449699014,0.0014276807376072,1.28,-0.9,0.0060296036648633,4.34419,0.0394708,0.0,3.76117,0.014177,2.277729999999999e-158,2.98988,0.0166136,2.49856e-217,5.383226100000001e-29,,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_11.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB48C6010>,0.46875,2.1333333333333333,0.004067128012474265,0.0035647665077720957,1
536,spaceNet,full,fourier,14,12.346855,11.270123,13.649725,11.606633,6.6025305,31.444622,272760.0,0.7,-0.8,0.0055786124348715,0.0008222587962986,0.8,-0.83,0.0051079531515748,2.25356,0.0421061,0.0,1.98738,0.0152652,0.0,1.54927,0.01754,0.0,3.0565251e-62,,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_14.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB440DE90>,0.8375,1.1940298507462686,0.0023427382254986736,0.0020534239787613844,1
537,spaceNet,full,fourier,17,3.0356157,2.7154095,3.7937293,39.583656,7.2798157,243.68773,829844.0,0.5,-0.6,0.0042877533752408,0.0004714271372994,0.5,-0.58,0.0035959498849973,1.10211,0.0411104,0.0,0.973782,0.0143538,0.0,0.760192,0.0161463,0.0,1.2452112999999992e-93,,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_17.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3D27910>,1.84,0.5434782608695652,0.0013432729031331622,0.0011774050195389094,1
538,spaceNet,full,fourier,20,0.49730793,0.42955288,0.78189677,156.6641,7.4384747,791.2456,2514019.0,0.2,0.8,0.0024526607871093,0.0002708547073073,0.2,0.8,0.0024526607871093,0.449737,0.0379416,0.0,0.397016,0.0120373,0.0,0.315896,0.010281,0.0,8.748086299999996e-132,,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_20.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB38F8750>,11.499999999999998,0.08695652173913045,0.0007718019082695771,0.0006765055342106738,1
539,spaceNet,full,fourier,23,0.12028828,0.10906798,0.15054002,34.890343,5.1961946,215.31126,6573452.0,0.1,4.7,0.0024550176937416,0.0001675050733668,0.1,4.7,0.0024550176937416,0.248234,0.0321212,0.0,0.215778,0.00787317,0.0,0.176172,0.0045122,0.0,0.0,,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_23.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4C7AD90>,62.0,0.016129032258064516,0.00047731778523320506,0.0004183840533045328,1
540,spaceNet,full,fourier,2,1179.3898,1097.9713,1266.5854,5.7695923,4.0881534,8.210641,4761.0,3.9,-0.9,0.0051722990303366,0.0062204080553092,3.9,-0.9,0.0051722990303366,25.239,0.0354859,1.57635e-52,21.2876,0.0120746,1.85218e-06,17.9435,0.0171663,1.28281e-12,0.15592459,,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB48C71D0>,0.15384615384615385,6.5,0.017701748977796423,0.015512072337330743,1
541,spaceNet,full,fourier,5,437.0224,401.9452,476.60712,8.911059,5.4116354,14.53011,10203.0,2.0,-0.9,0.0077801502081085,0.0042501094782857,2.0,-0.91,0.0075463969778988,14.5648,0.0377599,7.797849999999996e-127,12.2097,0.0147854,8.362540000000001e-20,10.1696,0.0191969,4.302820000000001e-33,1.7861975e-05,,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F94110>,0.295,3.3898305084745766,0.012099728639545223,0.010603899468497033,1
542,spaceNet,full,fourier,8,126.23157,115.50593,139.04625,10.603689,5.844242,28.60345,32649.0,1.6,-0.9,0.0060453802511553,0.0023762874939549,1.5,-0.88,0.0054578552702506,7.74766,0.036875,0.0,6.56113,0.0126841,4.67576e-46,5.37838,0.0161368,2.7933699999999995e-74,7.1079434e-09,,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_8.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC4A9390>,0.41333333333333333,2.4193548387096775,0.0067680637924174575,0.005931842632041025,1
543,spaceNet,full,fourier,11,33.334743,30.622417,36.353336,9.182022,5.6235123,17.436111,90466.0,1.7,-0.9,0.0058681010519771,0.0014276807376072,1.5,-0.88,0.0051271161080572,3.99117,0.0369879,0.0,3.39903,0.0123632,1.539899999999999e-120,2.75925,0.0157176,1.4579499999999994e-194,4.3984902e-21,,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_11.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB508B4D0>,0.41333333333333333,2.4193548387096775,0.004067128012474265,0.0035647665077720957,1
544,spaceNet,full,fourier,14,10.371416,9.49919,11.419547,10.649118,5.9477906,27.891129,272760.0,0.8,-0.8,0.0052381777367478,0.0008222587962986,1.0,-0.85,0.0050651668475645,2.15652,0.0395865,0.0,1.87191,0.0135623,0.0,1.4855,0.0165234,0.0,3.284485e-61,,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_14.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4F6B890>,0.65,1.5384615384615383,0.0023427382254986736,0.0020534239787613844,1
545,spaceNet,full,fourier,17,2.5487747,2.287402,3.1454275,34.724674,6.520165,200.0735,829844.0,0.6,-0.6,0.003934395784608,0.0004714271372994,0.72,-0.7,0.0035972122527738,1.05812,0.0384189,0.0,0.927069,0.0118436,0.0,0.732064,0.0149786,0.0,1.0710053999999994e-93,,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_17.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4F6B3D0>,1.1111111111111112,0.8999999999999999,0.0013432729031331622,0.0011774050195389094,1
546,spaceNet,full,fourier,20,0.429869,0.36312225,0.795385,315.7859,6.7074366,1304.6344,2514019.0,0.1,3.9,0.0019297936930127,0.0002708547073073,0.1,3.9,0.0019297936930127,0.431716,0.0351294,0.0,0.38038,0.00905802,0.0,0.30487,0.00886188,0.0,9.530281999999995e-82,,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_20.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB440EA90>,54.0,0.018518518518518517,0.0007718019082695771,0.0006765055342106738,1
547,spaceNet,full,fourier,23,0.10037543,0.09115234,0.1280392,39.690784,4.401588,247.71967,6573452.0,0.1,6.0,0.0018116194015068,0.0001675050733668,0.1,6.0,0.0018116194015068,0.237652,0.0288025,0.0,0.205718,0.00518981,0.0,0.168121,0.00632283,0.0,8.175284199999997e-188,,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_23.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F949D0>,75.0,0.013333333333333334,0.00047731778523320506,0.0004183840533045328,1
548,spaceNet,full,wavelet,2,8170.624,7603.631,8790.542,5.929228,3.575073,10.276577,1360.0,2.5,-1.0,0.0124518713623791,0.011631562532897,2.5,-1.0,0.0124518713623791,65.3759,0.0401671,1.65394e-19,53.7114,0.0245532,1.47748e-07,45.5199,0.0284941,4.98195e-10,0.02919348,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3D25350>,0.2,5.0,0.03306257578228653,0.028966380093798448,1
549,spaceNet,full,wavelet,3,1199.229,1082.8085,1330.0981,14.136646,9.365142,21.132668,5441.0,0.3,-1.3,0.222067039106145,0.0058188717266508,0.3,-1.3,0.222067039106145,1.94466,0.222067,0.0,1.46413,0.222067,0.0,1.05392,0.222067,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_3.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3D25990>,0.6666666666666665,1.5000000000000004,0.016560821703933335,0.014512521238864644,0
550,spaceNet,full,wavelet,4,498.48883,450.3754,553.1197,13.649828,8.367245,26.79482,16664.0,1.1,-1.3,0.1326899999999997,0.003325823185857,1.1,-1.3,0.1326899999999997,5.32553,0.146686,0.0,3.95465,0.136276,0.0,3.0696,0.137662,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_4.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3D252D0>,0.18181818181818177,5.500000000000002,0.009470615709851584,0.00830014098976652,1
551,spaceNet,full,wavelet,5,131.81825,119.40736,146.13567,13.324366,8.178824,30.260353,57476.0,1.4,-1.2,0.0741699999999997,0.0017910770744051,1.4,-1.2,0.0741699999999997,3.91887,0.111234,0.0,3.00617,0.0988778,0.0,2.40098,0.101488,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAFAB1F50>,0.21428571428571433,4.666666666666666,0.0051019600796507,0.00447170722449789,1
552,spaceNet,full,wavelet,6,30.274773,27.387175,33.932415,15.115324,7.801616,46.193558,212562.0,1.3,-1.2,0.0085906000857615,0.0009314325575636,1.29,-1.2,0.0084882036092036,2.67843,0.0719359,0.0,2.15107,0.0539689,0.0,1.73104,0.0576338,0.0,1.878439799999999e-133,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_6.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB508A750>,0.23255813953488375,4.3,0.002653726912974467,0.002325996163932254,1
553,spaceNet,full,wavelet,7,6.84355,6.0505795,8.027263,27.543734,10.875002,106.76924,850250.0,0.6,-1.1,0.0093959694154977,0.0004657358950323,0.56,-1.1,0.0085298590006269,1.10761,0.0772683,0.0,0.935818,0.053157,0.0,0.738856,0.0560069,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_7.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC6C9750>,0.7142857142857141,1.4000000000000004,0.0013270581315645178,0.0011631927489108385,1
554,spaceNet,full,wavelet,8,1.4957647,1.2613254,2.054993,94.25957,14.907044,424.21826,3401000.0,0.2,-0.3,0.0068314621027065,0.0002328728498073,0.2,-0.29,0.0065406885107341,0.539382,0.0629304,0.0,0.473935,0.035743,0.0,0.375139,0.0352393,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_8.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB38FB890>,6.05,0.1652892561983471,0.0006635780977866843,0.0005816453813464566,1
555,spaceNet,full,wavelet,9,0.26680335,0.21636896,0.45252532,294.65146,12.190354,1032.5277,13604000.0,0.4,-0.3,0.0083237431410743,0.000116437650255,0.4,-0.32,0.0082866103067867,0.284076,0.0451016,0.0,0.250247,0.0179653,0.0,0.197982,0.0187243,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_9.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB176BE50>,2.9499999999999997,0.33898305084745767,0.00033180130354353287,0.0002908349421842244,1
556,spaceNet,full,wavelet,2,9382.064,8727.582,10077.744,5.7388897,3.8786583,8.2218485,1360.0,2.9,-1.0,0.0099995247400785,0.011631562532897,2.9,-1.0,0.0099995247400785,69.1823,0.040674,5.41773e-20,57.3924,0.0228417,1.34504e-06,48.1829,0.0273258,2.9416e-09,0.13076463,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4C79450>,0.1724137931034483,5.8,0.03306257578228653,0.028966380093798448,1
557,spaceNet,full,wavelet,3,1374.6909,1242.1185,1524.68,14.064596,9.466524,23.38252,5441.0,0.3,-1.3,0.2219384004704496,0.0058188717266508,0.3,-1.3,0.2219384004704496,2.03102,0.221938,0.0,1.39974,0.221938,0.0,1.40684,0.221938,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_3.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAEB374D0>,0.6666666666666665,1.5000000000000004,0.016560821703933335,0.014512521238864644,0
558,spaceNet,full,wavelet,4,583.37256,530.83636,640.1247,11.037436,8.035024,17.098072,16664.0,0.3,-1.3,0.1330999999999997,0.003325823185857,0.3,-1.3,0.1330999999999997,5.79884,0.147211,0.0,4.29781,0.137241,0.0,3.32152,0.138626,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_4.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB48C6090>,0.6666666666666665,1.5000000000000004,0.009470615709851584,0.00830014098976652,1
559,spaceNet,full,wavelet,5,161.01833,147.04657,175.9832,10.230708,7.579123,14.656498,57476.0,1.4,-1.2,0.0744399999999997,0.0017910770744051,1.4,-1.2,0.0744399999999997,4.33682,0.111911,0.0,3.3072,0.0999574,0.0,2.64527,0.102571,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3D74910>,0.21428571428571433,4.666666666666666,0.0051019600796507,0.00447170722449789,1
560,spaceNet,full,wavelet,6,39.27398,35.769203,43.227554,11.540079,7.6432214,22.754463,212562.0,1.2,-1.2,0.0086774441141054,0.0009314325575636,1.18,-1.2,0.0084263908684993,3.01503,0.0727958,0.0,2.41987,0.0547559,0.0,1.94216,0.0583143,0.0,1.6002399999999997e-131,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_6.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F96910>,0.25423728813559326,3.9333333333333327,0.002653726912974467,0.002325996163932254,1
561,spaceNet,full,wavelet,7,9.062507,8.068499,10.3130865,20.645525,11.093557,57.528484,850250.0,0.5,-1.1,0.0088119370001523,0.0004657358950323,0.5,-1.09,0.008024461968343,1.24839,0.0778698,0.0,1.05608,0.0536847,0.0,0.832192,0.0563784,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_7.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1FD0490>,0.8199999999999998,1.2195121951219514,0.0013270581315645178,0.0011631927489108385,1
562,spaceNet,full,wavelet,8,1.9678569,1.6808764,2.5206435,60.2675,15.181164,273.33673,3401000.0,0.1,0.8,0.0069186231271253,0.0002328728498073,0.12,0.4,0.0063534670319276,0.609114,0.0636965,0.0,0.535352,0.0365512,0.0,0.423502,0.0359127,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_8.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EA6A66910>,15.833333333333334,0.06315789473684211,0.0006635780977866843,0.0005816453813464566,1
563,spaceNet,full,wavelet,9,0.34983853,0.28784654,0.5582396,220.29926,12.184872,840.1702,13604000.0,0.4,-0.4,0.0088971506806185,0.000116437650255,0.47,-0.5,0.008855828944027,0.321221,0.0463023,0.0,0.283293,0.0193269,0.0,0.223177,0.0196013,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_9.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC99B190>,2.127659574468085,0.47000000000000003,0.00033180130354353287,0.0002908349421842244,1
564,spaceNet,full,wavelet,2,10596.928,9845.026,11397.589,6.028984,4.2031474,8.430079,1360.0,2.1,-1.0,0.0109800184040788,0.011631562532897,2.1,-1.0,0.0109800184040788,73.0201,0.0406941,5.1817000000000005e-20,59.6828,0.0242206,2.298e-07,50.4093,0.0283823,5.92373e-10,0.074684871,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC2AB8D0>,0.23809523809523808,4.2,0.03306257578228653,0.028966380093798448,1
565,spaceNet,full,wavelet,3,1561.1956,1407.239,1736.7252,14.8977165,9.862247,25.93678,5441.0,0.2,-0.3,0.2215524845633635,0.0058188717266508,0.2,-0.3,0.2215524845633635,7.54211,0.221552,0.0,8.86161,0.221552,0.0,5.96087,0.221552,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_3.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB48C4910>,5.999999999999999,0.16666666666666669,0.016560821703933335,0.014512521238864644,0
566,spaceNet,full,wavelet,4,680.6674,619.14777,746.81744,11.113567,8.282375,16.298424,16664.0,0.3,-1.3,0.1335499999999997,0.003325823185857,0.3,-1.3,0.1335499999999997,6.16642,0.14752,0.0,4.56658,0.137051,0.0,3.53985,0.138505,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_4.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3D24310>,0.6666666666666665,1.5000000000000004,0.009470615709851584,0.00830014098976652,1
567,spaceNet,full,wavelet,5,188.49908,172.04254,206.12492,10.3632345,7.7617145,15.099211,57476.0,0.9,-1.3,0.0740899999999998,0.0017910770744051,0.9,-1.3,0.0740899999999998,4.63908,0.11146,0.0,3.54267,0.0992999,0.0,2.83211,0.101844,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC4A8690>,0.22222222222222215,4.500000000000002,0.0051019600796507,0.00447170722449789,1
568,spaceNet,full,wavelet,6,44.467384,40.456493,49.002113,11.874194,7.8656387,24.229456,212562.0,1.5,-1.2,0.0083228877979455,0.0009314325575636,1.66,-1.2,0.0082474054130979,3.15176,0.0733649,0.0,2.53697,0.0548096,0.0,2.02997,0.0583252,0.0,5.179133599999997e-126,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_6.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5812C90>,0.1807228915662651,5.533333333333332,0.002653726912974467,0.002325996163932254,1
