,group,dataset,subset,transform,orientation,channel,dataset_type,obs_var,var_lower,var_upper,total_samples,initial_r,initial_eta,best_r,best_eta,best_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_best,n_pval_0.05,obs_kurt,kurt_lower,kurt_upper,intersect_roi,hull_area,hull_r_lower,hull_r_upper,hull_beta_lower,hull_beta_upper,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,github_plot,total_samples,beat_all_priors,best_prior,failure_category,failure_type,which_ones
1064,4,agriVision,full,wavelet,diagonal,red,remote sensing,2179.918,1035.6298,3992.7168,72000.0,0.1,1.7,0.09,2.0,2.5502566460785356e-16,0.0076271201625757,0.0050590139217133,0.00722234079764,36000.0,704.6341,168.1326,1193.3925,0.0,0.0008977906539697897,0.09,0.2,8.0,40.0,11.3103,0.0489007,4.5815399999999983e-150,10.0911,0.0241958,4.75436e-37,7.89507,0.0192651,1.2101800000000001e-23,0.0010883533,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_4.jpg,72000.0,1,GenGamma,practically_pass,pass,
1065,5,agriVision,full,wavelet,diagonal,red,remote sensing,346.02383,167.5393,702.0625,288000.0,0.1,2.4,0.1,2.4,3.909646568035146e-15,0.0041717558324378,0.0025300879366481,0.0041717558324378,108000.0,935.4871,96.572205,1871.047,1.0,0.04452887697439712,0.09,0.6,1.3333333333333335,52.99999999999999,5.8265,0.0404048,0.0,5.19127,0.0153119,4.405529999999999e-59,4.08482,0.0121064,4.29154e-37,8.8358518e-05,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_5.jpg,288000.0,1,GenGamma,practically_pass,pass,
1066,6,agriVision,full,wavelet,diagonal,red,remote sensing,86.53706,41.918427,230.85583,1152000.0,0.1,3.1,0.1,3.1,2.68866137403684e-16,0.0025137019173719,0.0012651889283752,0.0025137019173719,288000.0,1742.3545,77.56053,3937.4539,1.0,0.20851748118524116,0.09,1.2,0.5833333333333333,68.0,3.46508,0.0370156,0.0,3.06266,0.0112634,2.2679499999999988e-127,2.45307,0.0103402,2.0539999999999988e-107,9.4999671e-07,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_6.jpg,1152000.0,1,GenGamma,practically_pass,pass,
1067,7,agriVision,full,wavelet,diagonal,red,remote sensing,26.34279,13.104974,79.34713,4608000.0,0.1,3.5,0.09,3.7,1.08607253075044e-19,0.0020647793016389,0.0006326306686923,0.0017580548526531,576000.0,2298.499,57.9087,4520.915,1.0,0.6145445774465396,0.09,2.2,0.2727272727272727,73.0,2.08605,0.0365775,0.0,1.84091,0.0101712,0.0,1.48203,0.010189,0.0,8.5093544e-13,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_7.jpg,4608000.0,1,GenGamma,practically_pass,pass,
1068,8,agriVision,full,wavelet,diagonal,red,remote sensing,10.249555,4.6538877,33.031303,18432000.0,0.1,3.1,0.09,3.5,5.433362902837146e-20,0.0020827990125786,0.0003163243810321,0.0017748401176227,576000.0,3021.9363,66.716064,4910.344,1.0,0.1970261064915529,0.09,1.1,0.6363636363636362,67.0,1.19105,0.0383474,0.0,1.05139,0.0122048,0.0,0.842525,0.0107993,0.0,7.389692399999999e-51,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_8.jpg,18432000.0,1,GenGamma,practically_pass,pass,
1069,9,agriVision,full,wavelet,diagonal,red,remote sensing,1.9004169,0.87711984,6.467205,73728000.0,0.1,2.4,0.09,2.7,5.613902422190866e-20,0.0039437083907102,0.0001581644516325,0.0034785864249913,153772.0,3454.8503,64.00688,5167.044,1.0,0.04373288533301672,0.09,0.6,1.3333333333333335,52.0,0.463728,0.0428621,0.0,0.411286,0.0176394,0.0,0.325705,0.0133536,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_9.jpg,73728000.0,1,GenGamma,practically_pass,pass,
1070,10,agriVision,full,wavelet,diagonal,red,remote sensing,0.17664976,0.07299271,0.81186163,294912000.0,0.1,1.8,0.09,2.1,1.89033612254617e-20,0.0075118723718071,7.908279102599134e-05,0.0069634633297143,38442.0,6309.3267,72.03473,6579.1543,0.0,0.0013744405688326943,0.09,0.2,8.0,42.22222222222222,0.114709,0.047376,0.0,0.1022,0.0233906,0.0,0.0807287,0.0168318,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_10.jpg,294912000.0,1,GenGamma,practically_pass,pass,
1071,0,standardTesting,full,learned,dual_color,,natural,4.918291932996653,3.402765332889909,6.778470703935343,7077888.0,0.1,1.0,0.09,1.2,3.141474958555047e-17,0.0311260291665138,0.0005104573154051,0.031125881371534,1944.0,14.087732941569255,7.160850937499381,34.707175327383794,0.0,0.0,,,,,0.94405,0.0690633,0.0,0.80291,0.0452803,0.0,0.618018,0.0468279,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_0.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1072,2,standardTesting,full,learned,dual_color,,natural,5.834874171651293,3.930149795384063,8.610618889979236,7077888.0,0.3,-1.1,0.23,-1.0,0.0173577018314303,0.0224053405997955,0.0005104573154051,0.0207705286866313,4374.0,20.367862245940632,9.88076046785946,60.2760310110996,0.0,0.0,,,,,0.552408,0.103343,0.0,0.475279,0.0801,0.0,0.357741,0.0792965,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_2.jpg,7077888.0,1,GenGamma,interesting_failure,large peak,
1073,3,standardTesting,full,learned,single_edge,,natural,2.40106956545116,1.665374656985784,3.542345884844863,7077888.0,0.2,-0.5,0.16,-0.3,1.3799214720604084e-06,0.0067765215262999,0.0005104573154051,0.0066275267220378,41472.0,21.989695369130786,7.956547127814106,102.82828973913578,1.0,0.0045414446210359566,0.1,0.3,2.333333333333333,21.0,0.620522,0.067929,0.0,0.547998,0.041337,0.0,0.428768,0.0396337,0.0,1.8346162999999998e-270,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_3.jpg,7077888.0,1,GenGamma,practically_pass,pass,
1074,4,standardTesting,full,learned,dual_color,,natural,8.374048642240977,6.064170857030362,10.875552682515668,7077888.0,0.4,-1.2,0.3,-1.13,0.5337540404569583,0.0226773540581489,0.0005104573154051,0.0221991635236609,3888.0,12.093865967071068,7.784487644045603,19.337828100494885,0.0,0.0,,,,,0.686535,0.109452,0.0,0.583379,0.0869068,0.0,0.438585,0.0864987,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_4.jpg,7077888.0,1,GenGamma,interesting_failure,large peak,
1075,5,standardTesting,full,learned,dual_color,,natural,6.427816350520922,4.854648279062974,7.95169190605188,7077888.0,0.2,-0.3,0.16,0.0,1.1894981810556688e-06,0.0210525580715884,0.0005104573154051,0.0207860794059452,4374.0,7.636214469363786,4.954015217990537,14.9572603349786,0.0,0.0,,,,,1.17829,0.0741941,0.0,1.01636,0.0481305,0.0,0.799509,0.0498949,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_5.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1076,6,standardTesting,full,learned,single_edge,,natural,2.961974639804508,2.211629845011596,3.8533472666477024,7077888.0,0.2,-0.3,0.2,-0.31,9.321811979288656e-05,0.0215246607644217,0.0005104573154051,0.0215233594107586,3888.0,10.482829579935776,4.624698851281762,35.951347179863546,0.0,0.0,,,,,0.811228,0.0720267,0.0,0.698255,0.0461504,0.0,0.549398,0.0481381,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_6.jpg,7077888.0,1,GenGamma,trivial_failure,spike-and-slab,
1077,7,standardTesting,full,learned,inside_out,,natural,2.415839165840848,2.0046465353536167,2.878406439258487,7077888.0,4.8,-0.5,5.0,-0.52,4.708372146096365,0.0208581948121522,0.0005104573154051,0.020846789929118,4374.0,2.770391704501419,1.0802534326978768,8.056585493147356,0.0,0.0,,,,,1.27248,0.0333216,0.0,1.21223,0.0247331,0.0,0.985391,0.0218641,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_7.jpg,7077888.0,1,GenGamma,trivial_failure,multimodal,
1078,8,standardTesting,full,learned,misc,,natural,0.1137901299688227,0.0885814299018256,0.1533051435108252,7077888.0,0.1,9.4,0.1,9.2,3.329567887571141e-22,0.0184404740299407,0.0005104573154051,0.0184391016181394,5184.0,9.237642466023836,2.53463519346852,61.519855548752126,0.0,0.0,,,,,0.253467,0.0327601,0.0,0.237188,0.0242559,0.0,0.196413,0.018898,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_8.jpg,7077888.0,1,GenGamma,trivial_failure,multimodal,
1079,9,standardTesting,full,learned,multi_edge,,natural,0.8692336019763194,0.5492420357809884,1.4630151265800606,7077888.0,0.2,-0.4,0.2,-0.47,5.147180723204232e-05,0.0042381005714691,0.0005104573154051,0.0020410159577042,442368.0,30.971349961759763,8.339681766086548,139.17687863191549,1.0,0.037265891107444424,0.1,0.5,1.0,23.999999999999996,0.394131,0.062343,0.0,0.34403,0.0361394,0.0,0.269018,0.0367456,0.0,4.9019333e-26,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_9.jpg,7077888.0,1,GenGamma,practically_pass,pass,
1080,10,standardTesting,full,learned,single_edge,,natural,2.687340864571985,1.97112824898202,3.731073904806353,7077888.0,0.3,-0.7,0.24,-0.6,0.0024272228013796,0.0165279938808087,0.0005104573154051,0.0165262347569843,6912.0,14.071039868022744,5.992348961684193,79.20588042959251,0.0,0.0,,,,,0.71584,0.072138,0.0,0.626051,0.0455728,0.0,0.489098,0.0454987,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_10.jpg,7077888.0,1,GenGamma,borderline,asymmetric,
1081,11,standardTesting,full,learned,single_edge,,natural,2.659095144231669,1.9442044015448536,3.671039173851748,7077888.0,0.2,-0.4,0.2,-0.42,0.0001120562283012,0.0160619344710506,0.0005104573154051,0.0157442693307431,7776.0,14.18659240033437,6.447573854861946,38.287141347669404,0.0,0.0,,,,,0.661882,0.0754609,0.0,0.576761,0.0491572,0.0,0.450969,0.0494343,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_11.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1082,12,standardTesting,full,learned,single_edge,,natural,2.1701547744110403,1.4924048910919712,3.1861506169523017,7077888.0,0.1,1.1,0.1,1.2,2.003385370260569e-15,0.0151671804465551,0.0005104573154051,0.0151178680700724,7776.0,17.917737721617065,6.749938686670595,103.4119922348941,0.0,0.0,,,,,0.652755,0.0654061,0.0,0.575029,0.0388976,0.0,0.448086,0.0376989,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_12.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1083,13,standardTesting,full,learned,single_edge,,natural,2.5815285196307736,1.7988983343252176,3.551562458247654,7077888.0,0.1,0.8,0.1,0.8,1.0504289942320689e-14,0.0132411112360604,0.0005104573154051,0.0132068703190417,10368.0,15.615009390461871,6.929747171282883,52.77278343738996,0.0,0.0,,,,,0.690838,0.0687883,0.0,0.608445,0.0418717,0.0,0.478188,0.0406443,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_13.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1084,14,standardTesting,full,learned,single_edge,,natural,3.2074910990243555,2.359756182230046,4.408733890640288,7077888.0,0.2,-0.5,0.21,-0.6,0.0006240709110299,0.0121726487308557,0.0005104573154051,0.0101894077335117,17496.0,15.833215047407062,7.001227026271901,51.41084279371539,0.0,0.0,,,,,0.712087,0.0748515,0.0,0.623078,0.0485551,0.0,0.484786,0.0483834,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_14.jpg,7077888.0,1,GenGamma,borderline,large peak,
1085,15,standardTesting,full,learned,inside_out,,natural,4.690050154950764,4.112546297006193,5.387555654558624,7077888.0,1.9,-0.2,1.91,-0.2,6.800919517824326,0.0145434133249114,0.0005104573154051,0.0145168562749535,8748.0,1.0636953183820586,0.276539583485599,3.160929930376651,0.0,0.0,,,,,1.92172,0.0287903,0.0,1.75988,0.0205966,0.0,1.38537,0.021947,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_15.jpg,7077888.0,1,GenGamma,trivial_failure,multimodal,
1086,16,standardTesting,full,learned,multi_edge,,natural,2.002409370068466,1.3462738360042097,3.012710511739567,7077888.0,0.1,1.3,0.1,1.4,8.883030911759704e-16,0.012037686521423,0.0005104573154051,0.0120079214753617,13122.0,21.279730997614568,7.226811148313846,107.09220312344571,0.0,0.0,,,,,0.626636,0.0617589,0.0,0.554796,0.0353878,0.0,0.433956,0.0332386,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_16.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1087,17,standardTesting,full,learned,dual_color,,natural,4.690126588292814,3.4023013351689824,6.323316608223518,7077888.0,0.3,-1.0,0.3,-1.02,0.1929599867262718,0.0134116276856415,0.0005104573154051,0.0119376653683498,13122.0,13.595269634114608,7.06000273125723,27.053927179905525,0.0,0.0,,,,,0.708178,0.0881215,0.0,0.614789,0.0634666,0.0,0.469436,0.0628793,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_17.jpg,7077888.0,1,GenGamma,interesting_failure,large peak,
1088,18,standardTesting,full,learned,multi_edge,,natural,1.648843657742327,1.1398332898009833,2.468133952448284,7077888.0,0.2,-0.4,0.19,-0.3,2.1634131991362704e-05,0.007678688149323,0.0005104573154051,0.0073781820264053,34992.0,20.15327757424834,7.691849186069978,101.80640646120725,1.0,0.008622462004746001,0.1,0.3,2.4333333333333336,25.0,0.559137,0.0638805,0.0,0.495287,0.0375826,0.0,0.386237,0.035322,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_18.jpg,7077888.0,1,GenGamma,practically_pass,pass,
1089,20,standardTesting,full,learned,dual_color,,natural,4.384413184870741,2.972598304233477,6.169637481879104,7077888.0,0.2,-0.7,0.27,-0.9,0.0429827800133602,0.0102792765732544,0.0005104573154051,0.0083279728838461,27648.0,16.100867956668395,9.058707668842882,35.198554366853976,0.0,0.0,0.26,0.3,1.7666666666666666,2.3076923076923075,0.727871,0.080283,0.0,0.632392,0.0546834,0.0,0.490248,0.0547378,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_20.jpg,7077888.0,1,GenGamma,practically_pass,pass,
1090,22,standardTesting,full,learned,multi_edge,,natural,2.163665319046016,1.5460535307090588,3.087315213146177,7077888.0,0.1,0.6,0.09,0.8,7.111427995657732e-17,0.0122635062206536,0.0005104573154051,0.0122466303318724,11664.0,19.212543928368724,7.763216055576482,84.10986437113915,0.0,0.0,,,,,0.605817,0.067768,0.0,0.534932,0.0412831,0.0,0.417502,0.0395508,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_22.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1091,23,standardTesting,full,learned,single_edge,,natural,2.921042902680178,2.188273581283985,4.021358219989558,7077888.0,0.4,-1.0,0.4,-1.0,0.5986089668046687,0.0098011676508723,0.0005104573154051,0.0098011676508723,19683.0,11.125020702665042,5.303873405925229,51.73065316316435,0.0,0.0,0.4,0.4,1.25,1.25,0.738437,0.0771601,0.0,0.644291,0.0509463,0.0,0.502096,0.0509944,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_23.jpg,7077888.0,1,GenGamma,borderline,large peak,
1092,24,standardTesting,full,learned,single_edge,,natural,2.193668801936696,1.5475205809047172,3.3121086261234867,7077888.0,0.1,0.6,0.09,1.0,3.092986295931271e-17,0.0128371017577504,0.0005104573154051,0.0121961572489669,13122.0,19.572918664746474,7.569061038050769,78.36259400358823,0.0,0.0,,,,,0.602815,0.0698929,0.0,0.531991,0.0432751,0.0,0.416454,0.0415692,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_24.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1093,25,standardTesting,full,learned,multi_edge,,natural,1.0234439707238887,0.6838435118208698,1.7027106202607178,7077888.0,0.2,-0.4,0.22,-0.5,0.0002409235832773,0.0060644360722933,0.0005104573154051,0.0043241262566671,99643.0,26.25122430633716,7.731731626111558,149.9888829155136,1.0,0.018501642440306294,0.1,0.4,1.4999999999999998,23.999999999999996,0.437596,0.0631282,0.0,0.384282,0.036817,0.0,0.299202,0.0366879,0.0,2.2297500999999986e-115,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_25.jpg,7077888.0,1,GenGamma,practically_pass,pass,
1094,26,standardTesting,full,learned,dual_color,,natural,3.4392316190612955,2.757935908390933,4.444149978257613,7077888.0,0.3,-0.5,0.41,-0.7,0.3143242583512408,0.0217451659922948,0.0005104573154051,0.0214153241215473,3888.0,8.172979210238484,4.115169674837523,24.41246698773437,0.0,0.0,,,,,0.991644,0.0651092,0.0,0.865854,0.0375794,0.0,0.684792,0.0397044,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_26.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1095,27,standardTesting,full,learned,multi_edge,,natural,1.0269105477230835,0.6720720793184973,1.6245429091635073,7077888.0,0.2,-0.5,0.16,-0.2,4.012381081472667e-07,0.0050390328032537,0.0005104573154051,0.0038753825906054,124416.0,25.12511766517854,8.32273763242036,113.41577115548658,1.0,0.02108336291511378,0.1,0.4,1.4999999999999998,23.999999999999996,0.419657,0.0638279,0.0,0.369433,0.0375577,0.0,0.288155,0.0365826,0.0,9.310829599999996e-93,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_27.jpg,7077888.0,1,GenGamma,practically_pass,pass,
1096,28,standardTesting,full,learned,single_edge,,natural,2.525593507549657,1.7801382019607128,3.723713704097984,7077888.0,0.1,0.6,0.11,0.5,1.3970250362016448e-12,0.0136644916426038,0.0005104573154051,0.0136421201038182,10368.0,18.588172917256305,7.458146870887084,60.21083438300667,0.0,0.0,,,,,0.639868,0.0713551,0.0,0.564415,0.045073,0.0,0.439168,0.043532,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_28.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1097,29,standardTesting,full,learned,single_edge,,natural,1.998616060811719,1.4700587593118943,2.7277915085490374,7077888.0,0.1,1.1,0.1,1.2,1.897607361587761e-15,0.0300338761188644,0.0005104573154051,0.0295379374821794,2187.0,13.037991435208326,6.444820097502058,34.74025517014168,0.0,0.0,,,,,0.597996,0.0709831,0.0,0.527548,0.044066,0.0,0.420657,0.0411452,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_29.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1098,30,standardTesting,full,learned,single_edge,,natural,1.92413237740528,1.3182459262126969,2.782129018158434,7077888.0,0.1,0.7,0.09,1.0,2.5241437913579174e-17,0.0135649159549702,0.0005104573154051,0.013483420341216,10368.0,20.61613111627393,7.928106785797003,74.24883195567347,0.0,0.0,,,,,0.548459,0.0709403,0.0,0.482848,0.0445047,0.0,0.375818,0.0433067,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_30.jpg,7077888.0,1,GenGamma,trivial_failure,asymmetric,
1099,31,standardTesting,full,learned,eye,,natural,3.5192369471892126,2.8216367140220204,4.496110599115588,7077888.0,0.1,4.5,0.1,4.5,2.742915707164885e-18,0.0413689680398505,0.0005104573154051,0.0413689680398505,1093.0,5.472426370606437,2.8507611999773683,13.849333860005723,0.0,0.0,,,,,1.18673,0.0536999,0.0,1.14372,0.0420052,0.0,0.88151,0.041369,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_31.jpg,7077888.0,1,GenGamma,trivial_failure,multimodal,
1100,32,standardTesting,full,learned,single_edge,,natural,2.9683500978153154,2.2046379569823507,3.863558588775793,7077888.0,0.3,-0.8,0.3,-0.79,0.0479585354868248,0.0158406451661055,0.0005104573154051,0.0156641935461038,7776.0,10.190154011523529,5.124882497551068,24.002903432997,0.0,0.0,,,,,0.760209,0.0783372,0.0,0.660556,0.0520401,0.0,0.515415,0.0526018,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_32.jpg,7077888.0,1,GenGamma,interesting_failure,large peak,
1101,33,standardTesting,full,learned,multi_edge,,natural,1.1126750934445624,0.7900582078124827,1.5117879789203692,7077888.0,0.3,-0.7,0.23,-0.5,0.0004971885212766,0.0055538885465638,0.0005104573154051,0.004783914101949,82944.0,15.743415837864834,6.385353220227501,66.17175285042647,1.0,0.027218998247558624,0.1,0.4,1.4249999999999998,27.0,0.492873,0.0620317,0.0,0.434631,0.0354257,0.0,0.340036,0.0342811,0.0,4.0056842999999984e-141,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_33.jpg,7077888.0,1,GenGamma,practically_pass,pass,
1102,34,standardTesting,full,learned,single_edge,,natural,1.9991184787766472,1.3812338554295245,2.9182897298213835,7077888.0,0.2,-0.6,0.23,-0.7,0.0018237369329081,0.0101605237644719,0.0005104573154051,0.0078952080417983,31104.0,17.354457975774732,7.278865807251323,60.24138591107382,0.0,0.0018876988254493568,0.18,0.31,1.9354838709677418,6.1111111111111125,0.573562,0.071041,0.0,0.506097,0.044704,0.0,0.394141,0.0431331,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_34.jpg,7077888.0,1,GenGamma,practically_pass,pass,
1103,38,standardTesting,full,learned,dual_color,,natural,5.7485084492826575,4.2086339023700585,7.735381617493606,7077888.0,0.3,-0.8,0.23,-0.6,0.0036141254460868,0.0155915955181167,0.0005104573154051,0.0152762295144968,7776.0,12.123228154658356,5.974465647420932,25.240751403668483,0.0,0.0,,,,,1.06111,0.0729857,0.0,0.917234,0.0467117,0.0,0.722927,0.0484492,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_38.jpg,7077888.0,1,GenGamma,borderline,asymmetric,
1104,39,standardTesting,full,learned,eye,,natural,4.0263905198316685,3.2264915072660783,5.03976376805266,7077888.0,0.1,6.2,0.11,5.9,4.931335260638266e-17,0.0453974933039356,0.0005104573154051,0.0452407175354118,864.0,5.850031384727085,2.9525231810369554,21.32443317441014,0.0,0.0,,,,,1.30422,0.0512179,0.0,1.30841,0.0480347,0.0,1.06882,0.0447338,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_39.jpg,7077888.0,0,Student-T,trivial_failure,multimodal,
1105,41,standardTesting,full,learned,multi_edge,,natural,1.9227614875729109,1.3485931267216913,2.8199255654434,7077888.0,0.2,-0.3,0.15,0.0,8.00686484729405e-08,0.009620302759609,0.0005104573154051,0.0096136403062627,20736.0,18.144599029722592,7.061196646658692,100.41546880464136,1.0,0.0006628942771371984,0.1,0.21,5.238095238095239,22.999999999999996,0.612866,0.0644039,0.0,0.542547,0.0380158,0.0,0.423382,0.0358552,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_41.jpg,7077888.0,1,GenGamma,practically_pass,pass,
1106,42,standardTesting,full,learned,dual_color,,natural,5.739101383182204,3.6799032903155817,8.513392307497417,7077888.0,0.1,0.0,0.08,0.4,2.672809170503124e-18,0.0118777639099425,0.0005104573154051,0.010713445703572,15552.0,27.12998342606341,11.898783308459189,56.29240946752513,0.0,0.0,,,,,0.667095,0.0798943,0.0,0.584453,0.0543447,0.0,0.451071,0.0532604,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_42.jpg,7077888.0,1,GenGamma,borderline,asymmetric,
1107,43,standardTesting,full,learned,single_edge,,natural,2.244039846664512,1.6890388526359543,3.2378258646394493,7077888.0,0.3,-0.9,0.4,-0.97,0.386090730238951,0.0143514489162506,0.0005104573154051,0.0140585924438492,9841.0,13.049279217085909,5.966436876741359,44.50379142829316,0.0,0.0,,,,,0.639426,0.0748778,0.0,0.553819,0.04874,0.0,0.43371,0.0499589,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/standardTesting/full/learned/plots/compare_cdf_pdf_layer_43.jpg,7077888.0,1,GenGamma,borderline,large peak,
