,group,dataset,subset,transform,orientation,channel,dataset_type,obs_var,var_lower,var_upper,total_samples,initial_r,initial_eta,best_r,best_eta,best_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_best,n_pval_0.05,obs_kurt,kurt_lower,kurt_upper,intersect_roi,hull_area,hull_r_lower,hull_r_upper,hull_beta_lower,hull_beta_upper,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,github_plot,total_samples,beat_all_priors,best_prior,failure_category,failure_type,which_ones
624,8,ravdess,1e5rawim,stft,,male,speech,0.24810322,0.18917526,0.35540542,14393472.0,0.1,0.3,0.08,0.7,1.3141144103769912e-20,0.006457779274972,0.0003579599835704,0.0057849811891396,56224.0,152.07666,48.020767,509.5851,0.0,0.000382456054246558,0.08,0.12,12.5,27.5,0.117747,0.0631668,0.0,0.104941,0.0378905,0.0,0.0806926,0.0350526,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/male/plots/compare_cdf_pdf_layer_8.jpg,14393472.0,1,GenGamma,,,
625,9,ravdess,1e5rawim,stft,,male,speech,0.17096965,0.12396663,0.2519046,14618370.0,0.2,-0.7,0.27,-0.9,0.0004629803794996,0.0080382737000177,0.0003551958612049,0.00803738922134,28551.0,194.03012,67.99017,566.9465,1.0,0.007617851195594902,0.1,0.26,2.3076923076923075,18.0,0.0746471,0.0677921,0.0,0.0657337,0.0424888,0.0,0.0503952,0.0413989,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/male/plots/compare_cdf_pdf_layer_9.jpg,14618370.0,1,GenGamma,,,
626,2,ravdess,1e5rawim,stft,,normal_intensity,speech,53.1879,45.131886,66.013885,7252576.0,0.3,-0.8,0.36,-0.9,3.799265341198772,0.0023919998988262,0.0005042726031124,0.0016365201747254,679929.0,52.469856,16.582716,188.89655,0.0,0.1624224780265758,0.19,1.0,0.3999999999999999,5.789473684210527,3.10485,0.0640081,0.0,2.69103,0.0380161,0.0,2.10375,0.0394179,0.0,2.6867427e-17,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/normal_intensity/plots/compare_cdf_pdf_layer_2.jpg,7252576.0,1,GenGamma,,,
627,3,ravdess,1e5rawim,stft,,normal_intensity,speech,25.459986,20.645855,37.5669,7252576.0,0.3,-0.9,0.3,-0.91,0.5662255520480107,0.0031151029110743,0.0005042726031124,0.0015860985895116,764919.0,150.81416,21.229101,604.20825,0.0,0.08416417234011031,0.19,0.7,0.5714285714285714,5.2631578947368425,1.82071,0.0704394,0.0,1.57037,0.0448772,0.0,1.22604,0.0462879,0.0,2.8369050000000004e-16,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/normal_intensity/plots/compare_cdf_pdf_layer_3.jpg,7252576.0,1,GenGamma,,,
628,4,ravdess,1e5rawim,stft,,normal_intensity,speech,24.013163,18.758362,36.292908,7252576.0,0.2,-0.8,0.2,-0.85,0.0051457045848843,0.0062067107066339,0.0005042726031124,0.003937075085893,113321.0,182.3776,33.961002,677.1039,0.0,0.00939432158649943,0.1,0.3,1.6666666666666667,13.999999999999998,1.13255,0.0801549,0.0,0.984046,0.0550968,0.0,0.756105,0.0549261,0.0,4.508115999999997e-98,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/normal_intensity/plots/compare_cdf_pdf_layer_4.jpg,7252576.0,1,GenGamma,,,
629,5,ravdess,1e5rawim,stft,,normal_intensity,speech,12.004702,9.197492,18.257793,29010304.0,0.1,-0.2,0.09,-0.1,2.221559415071101e-14,0.0075270296214369,0.0002521420488903,0.0065299848935939,42495.0,196.23714,41.88363,695.4542,1.0,0.0012740299358515851,0.08,0.2,3.4999999999999996,21.25,0.626464,0.0750892,0.0,0.555121,0.0503844,0.0,0.422502,0.0480542,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/normal_intensity/plots/compare_cdf_pdf_layer_5.jpg,29010304.0,1,GenGamma,,,
630,6,ravdess,1e5rawim,stft,,normal_intensity,speech,3.2896712,2.4069712,5.9143543,14505152.0,0.1,0.0,0.1,-0.04,2.902952109402348e-13,0.0077567503034813,0.0003565793387321,0.0075220013261592,31870.0,400.95535,44.300034,1250.474,1.0,0.0003162262090368731,0.08,0.13,8.461538461538462,23.749999999999996,0.356531,0.0693767,0.0,0.318155,0.0446314,0.0,0.242853,0.0414581,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/normal_intensity/plots/compare_cdf_pdf_layer_6.jpg,14505152.0,1,GenGamma,,,
631,7,ravdess,1e5rawim,stft,,normal_intensity,speech,0.8100986,0.61801356,1.2412571,14505152.0,0.1,0.4,0.09,0.5,4.171819532701888e-17,0.00991776082662,0.0003565793387321,0.0089068912706852,23902.0,201.76631,41.87186,718.4249,0.0,0.0001227566935695822,0.08,0.11,14.545454545454547,28.75,0.198771,0.0640869,0.0,0.178331,0.0394305,0.0,0.137097,0.0351422,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/normal_intensity/plots/compare_cdf_pdf_layer_7.jpg,14505152.0,1,GenGamma,,,
632,8,ravdess,1e5rawim,stft,,normal_intensity,speech,0.3360895,0.24591663,0.59824765,14505152.0,0.1,0.5,0.09,0.8,3.4926387233989764e-18,0.01145369509418,0.0003565793387321,0.009559614641967,21247.0,383.33743,49.031776,1215.144,0.0,0.00010048833494913283,0.09,0.12,13.333333333333334,24.44444444444445,0.125787,0.0590663,0.0,0.113073,0.0347468,0.0,0.0874586,0.0294535,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/normal_intensity/plots/compare_cdf_pdf_layer_8.jpg,14505152.0,1,GenGamma,,,
633,9,ravdess,1e5rawim,stft,,normal_intensity,speech,0.22788559,0.16407229,0.3518807,14731795.0,0.1,0.2,0.08,0.7,6.210091835286513e-21,0.0102932016843155,0.0003538258771927,0.0084036764844897,27310.0,233.66394,67.64144,731.4924,0.0,0.0,0.08,0.08,27.5,27.5,0.0814295,0.0620781,0.0,0.0729184,0.0371995,0.0,0.0560623,0.0333449,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/normal_intensity/plots/compare_cdf_pdf_layer_9.jpg,14731795.0,1,GenGamma,,,
634,2,ravdess,1e5rawim,stft,,statement_1,speech,68.2252,56.384907,86.72877,7277440.0,0.4,-1.0,0.4,-1.0,11.016288041600037,0.0018393181634006,0.000503410459925,0.0018393181634006,575656.0,68.9014,21.06368,220.78998,0.0,0.11185361218857738,0.2,0.8,0.4999999999999999,5.0,3.13966,0.0684273,0.0,2.71134,0.0428042,0.0,2.11396,0.0441969,0.0,8.234272500000001e-22,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_1/plots/compare_cdf_pdf_layer_2.jpg,7277440.0,1,GenGamma,,,
635,3,ravdess,1e5rawim,stft,,statement_1,speech,27.457584,22.914566,35.593353,7277440.0,0.3,-1.0,0.33,-1.0,1.7393880297793731,0.0040196650487495,0.000503410459925,0.0016149895054747,682260.0,72.56031,20.482912,282.34015,0.0,0.049939039684708475,0.18,0.6,0.6666666666666665,5.0,1.82212,0.0745152,0.0,1.56792,0.0493025,0.0,1.21945,0.0505385,0.0,6.5150089e-17,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_1/plots/compare_cdf_pdf_layer_3.jpg,7277440.0,1,GenGamma,,,
636,4,ravdess,1e5rawim,stft,,statement_1,speech,15.414542,12.145387,22.872849,7277440.0,0.3,-1.0,0.29,-1.0,0.3204205088793823,0.0042405954757923,0.000503410459925,0.0034556225194785,161901.0,166.89352,29.598944,627.13635,0.0,0.01926873075519034,0.2,0.4,0.9499999999999996,3.8499999999999996,1.07998,0.0799567,0.0,0.931272,0.0549817,0.0,0.719072,0.0555992,0.0,6.571413899999999e-76,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_1/plots/compare_cdf_pdf_layer_4.jpg,7277440.0,1,GenGamma,,,
637,5,ravdess,1e5rawim,stft,,statement_1,speech,6.733087,4.567864,15.454728,29109760.0,0.1,-0.1,0.14,-0.5,3.19977072773657e-07,0.0027979437888898,0.0002517109576565,0.0022165873955494,383770.0,1016.07764,46.742344,2415.4097,1.0,0.016730090362997375,0.08,0.3,1.6666666666666667,22.5,0.591925,0.0735346,0.0,0.515336,0.0481233,0.0,0.397656,0.0481471,0.0,1.1789221999999994e-124,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_1/plots/compare_cdf_pdf_layer_5.jpg,29109760.0,1,GenGamma,,,
638,6,ravdess,1e5rawim,stft,,statement_1,speech,1.7697372,1.2580886,3.319334,14554880.0,0.1,0.1,0.13,-0.3,4.477325924333785e-09,0.0028548593718937,0.0003559696951662,0.0027591512092016,255847.0,482.97006,45.682686,1432.3278,1.0,0.020455691771675593,0.08,0.4,1.25,25.0,0.337334,0.0687265,0.0,0.294905,0.0430712,0.0,0.227952,0.0429825,0.0,1.1380731999999993e-96,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_1/plots/compare_cdf_pdf_layer_6.jpg,14554880.0,1,GenGamma,,,
639,7,ravdess,1e5rawim,stft,,statement_1,speech,0.5100649,0.36745077,0.9043372,14554880.0,0.1,0.3,0.08,0.7,3.419615526966256e-20,0.0028774073291373,0.0003559696951662,0.0025863479661845,287827.0,390.23917,45.813087,1213.1067,1.0,0.016541612709247054,0.08,0.3,2.0,27.5,0.192555,0.0645642,0.0,0.169576,0.0386321,0.0,0.131273,0.0377276,0.0,5.420951999999997e-85,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_1/plots/compare_cdf_pdf_layer_7.jpg,14554880.0,1,GenGamma,,,
640,8,ravdess,1e5rawim,stft,,statement_1,speech,0.21042575,0.13959502,0.46605316,14554880.0,0.1,0.6,0.09,0.8,3.226612640149814e-18,0.0038656147324217,0.0003559696951662,0.0035312623545255,143913.0,901.5605,56.16863,2261.3918,1.0,0.021334051534700308,0.08,0.4,1.4999999999999998,31.25,0.12174,0.06004,0.0,0.10771,0.033954,0.0,0.0836065,0.0325184,0.0,4.508435699999997e-158,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_1/plots/compare_cdf_pdf_layer_8.jpg,14554880.0,1,GenGamma,,,
641,9,ravdess,1e5rawim,stft,,statement_1,speech,0.12478295,0.07969636,0.241644,14782300.0,0.3,-0.9,0.35,-1.0,0.0037049024587042,0.0079199999998218,0.0003532209410687,0.0079199999997247,28871.0,594.21204,85.933914,1682.8643,1.0,0.03896480877840559,0.1,0.4,1.1249999999999998,20.0,0.0734476,0.0667859,0.0,0.0641576,0.0410937,0.0,0.0495986,0.0411708,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_1/plots/compare_cdf_pdf_layer_9.jpg,14782300.0,1,GenGamma,,,
642,2,ravdess,1e5rawim,stft,,statement_2,speech,68.26482,55.86306,88.29731,7200416.0,0.4,-1.0,0.3,-0.87,1.2353544060908324,0.0035853187335055,0.0005060957057388,0.0018131779398629,569562.0,78.66433,22.873539,260.83472,1.0,0.10519567452639178,0.1,0.7,0.5714285714285714,19.0,3.0823,0.0669275,0.0,2.6789,0.041137,0.0,2.08021,0.0418996,0.0,5.484056e-21,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_2/plots/compare_cdf_pdf_layer_2.jpg,7200416.0,1,GenGamma,,,
643,3,ravdess,1e5rawim,stft,,statement_2,speech,29.234177,23.545088,41.691223,7200416.0,0.4,-1.0,0.37,-1.0,3.0955507089291774,0.0029814502957285,0.0005060957057388,0.0015409585723098,759418.0,131.89465,23.211287,508.27924,0.0,0.13208866259580077,0.2,0.7,0.4857142857142859,4.5,1.92998,0.0699741,0.0,1.6601,0.044681,0.0,1.29499,0.0463125,0.0,2.8160996e-15,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_2/plots/compare_cdf_pdf_layer_3.jpg,7200416.0,1,GenGamma,,,
644,4,ravdess,1e5rawim,stft,,statement_2,speech,29.6472,23.758158,42.131435,7200416.0,0.2,-0.9,0.2,-0.9,0.0101588317326136,0.0026073507855288,0.0005060957057388,0.0026073507855288,284779.0,130.06505,29.761307,508.30316,0.0,0.01874732592219154,0.13,0.4,0.9999999999999998,7.692307692307692,1.28762,0.0818437,0.0,1.11125,0.0573124,0.0,0.85206,0.0574894,0.0,6.0599822e-43,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_2/plots/compare_cdf_pdf_layer_4.jpg,7200416.0,1,GenGamma,,,
645,5,ravdess,1e5rawim,stft,,statement_2,speech,16.656097,13.244922,23.906042,28801664.0,0.1,-0.4,0.1,-0.38,1.8683912748219392e-11,0.0070662073394813,0.0002530536418455,0.0068747720099149,40044.0,140.13687,33.33384,535.46643,0.0,0.001980546334202837,0.08,0.2,2.9999999999999996,18.75,0.73643,0.079932,0.0,0.651416,0.0559852,0.0,0.490374,0.0536376,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_2/plots/compare_cdf_pdf_layer_5.jpg,28801664.0,1,GenGamma,,,
646,6,ravdess,1e5rawim,stft,,statement_2,speech,4.5720043,3.466801,7.860184,14400832.0,0.1,-0.3,0.1,-0.28,2.252431983330397e-12,0.0079992439384497,0.0003578685014621,0.0069577764076705,40044.0,324.16144,36.925644,1074.0177,1.0,0.00012867869413586737,0.08,0.1,11.799999999999999,20.0,0.405258,0.0742525,0.0,0.360862,0.0501649,0.0,0.272178,0.0472879,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_2/plots/compare_cdf_pdf_layer_6.jpg,14400832.0,1,GenGamma,,,
647,7,ravdess,1e5rawim,stft,,statement_2,speech,1.1026536,0.8595286,1.7470633,14400832.0,0.1,-0.1,0.08,0.2,1.2470484856481565e-18,0.0076116055905574,0.0003578685014621,0.0070809202456552,35595.0,222.27963,33.292664,815.34357,1.0,0.0001312912966824074,0.08,0.1,13.1,21.25,0.227358,0.0708213,0.0,0.203028,0.0462695,0.0,0.154433,0.0430624,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_2/plots/compare_cdf_pdf_layer_7.jpg,14400832.0,1,GenGamma,,,
648,8,ravdess,1e5rawim,stft,,statement_2,speech,0.42726344,0.33958676,0.58330977,14400832.0,0.1,0.1,0.08,0.5,6.399731198252298e-20,0.0089144387541171,0.0003578685014621,0.0082007609906017,28126.0,108.5925,37.457867,394.34326,1.0,0.0003505201748179415,0.08,0.13,9.23076923076923,25.0,0.142043,0.067302,0.0,0.127232,0.0426647,0.0,0.0972767,0.0388885,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_2/plots/compare_cdf_pdf_layer_8.jpg,14400832.0,1,GenGamma,,,
649,9,ravdess,1e5rawim,stft,,statement_2,speech,0.3006259,0.22783653,0.41801685,14625845.0,0.1,-0.2,0.16,-0.7,4.057455638572574e-07,0.007873044431562,0.0003551050854874,0.0078709262427207,28566.0,138.40501,55.359554,411.52316,1.0,0.00020368655890135593,0.08,0.11,10.909090909090908,21.25,0.0875002,0.0722267,0.0,0.077307,0.0473928,0.0,0.0588452,0.0455925,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/statement_2/plots/compare_cdf_pdf_layer_9.jpg,14625845.0,1,GenGamma,,,
650,2,ravdess,1e5rawim,stft,,strong_intensity,speech,83.09537,67.85568,105.23303,7225280.0,0.3,-0.9,0.35,-1.0,6.54168994436927,0.0048097380494088,0.0005052241939934,0.0022132626523175,381019.0,71.455246,25.2235,201.95909,0.0,0.05528678978958054,0.2,0.6,0.6666666666666665,4.55,3.11717,0.0714045,0.0,2.7001,0.0459329,0.0,2.09105,0.0467587,0.0,3.6156990000000007e-31,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/strong_intensity/plots/compare_cdf_pdf_layer_2.jpg,7225280.0,1,GenGamma,,,
651,3,ravdess,1e5rawim,stft,,strong_intensity,speech,31.354197,25.858072,41.041767,7225280.0,0.5,-1.1,0.4,-1.05,5.848411380243463,0.0037861828838489,0.0005052241939934,0.0022360146345744,381019.0,80.99371,21.97678,296.53674,0.0,0.0800499856864733,0.2,0.6,0.5500000000000002,4.0,1.93307,0.0740955,0.0,1.65692,0.0491501,0.0,1.28822,0.0506739,0.0,8.3731211e-32,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/strong_intensity/plots/compare_cdf_pdf_layer_3.jpg,7225280.0,1,GenGamma,,,
652,4,ravdess,1e5rawim,stft,,strong_intensity,speech,20.954084,16.831034,28.747263,7225280.0,0.4,-1.1,0.37,-1.1,2.756690151355346,0.0057737822473822,0.0005052241939934,0.0043188695107589,95253.0,110.53383,29.2076,413.64423,0.0,0.02944596346072299,0.2,0.5,0.6600000000000001,3.4999999999999996,1.2241,0.0816661,0.0,1.04741,0.0572884,0.0,0.807792,0.0582583,0.0,1.7362353999999992e-117,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/strong_intensity/plots/compare_cdf_pdf_layer_4.jpg,7225280.0,1,GenGamma,,,
653,5,ravdess,1e5rawim,stft,,strong_intensity,speech,11.223501,8.338002,20.151466,28901120.0,0.2,-0.9,0.12,-0.5,1.0863660774350964e-08,0.0053882364504587,0.0002526178660476,0.003245952776457,169342.0,398.3956,40.72066,1252.0247,0.0,0.010966568922405225,0.1,0.3,1.6666666666666667,13.999999999999998,0.689382,0.0777297,0.0,0.59685,0.0532559,0.0,0.456169,0.053261,0.0,6.420698199999998e-265,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/strong_intensity/plots/compare_cdf_pdf_layer_5.jpg,28901120.0,1,GenGamma,,,
654,6,ravdess,1e5rawim,stft,,strong_intensity,speech,3.1424406,2.2391512,6.3612895,14450560.0,0.2,-0.8,0.15,-0.6,1.1265072989532078e-06,0.0049459720615014,0.0003572522330892,0.0043591059951278,95253.0,635.7013,43.524742,1749.6056,1.0,0.02312348270589701,0.1,0.4,0.9999999999999998,16.0,0.380015,0.0732006,0.0,0.329354,0.0485834,0.0,0.252251,0.0487397,0.0,6.2628139e-239,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/strong_intensity/plots/compare_cdf_pdf_layer_6.jpg,14450560.0,1,GenGamma,,,
655,7,ravdess,1e5rawim,stft,,strong_intensity,speech,0.80205,0.59718126,1.4344066,14450560.0,0.1,0.0,0.12,-0.3,2.334654701487976e-10,0.0041843452170776,0.0003572522330892,0.0028493347642442,225790.0,389.12964,38.32899,1227.6079,1.0,0.019070474121652393,0.08,0.3,1.6666666666666667,23.749999999999996,0.218373,0.0709112,0.0,0.190275,0.0457513,0.0,0.146391,0.0456535,0.0,2.4971638999999986e-102,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/strong_intensity/plots/compare_cdf_pdf_layer_7.jpg,14450560.0,1,GenGamma,,,
656,8,ravdess,1e5rawim,stft,,strong_intensity,speech,0.31019884,0.22900824,0.5482139,14450560.0,0.1,0.1,0.08,0.5,5.868366414434239e-20,0.003278640495898,0.0003572522330892,0.0030221250052015,203436.0,370.67007,43.896652,1182.5153,1.0,0.01110028513776388,0.08,0.3,2.0,25.0,0.136282,0.0680857,0.0,0.119393,0.0424862,0.0,0.0921817,0.0420592,0.0,4.606949799999998e-115,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/strong_intensity/plots/compare_cdf_pdf_layer_8.jpg,14450560.0,1,GenGamma,,,
657,9,ravdess,1e5rawim,stft,,strong_intensity,speech,0.19522709,0.13888058,0.29418945,14676350.0,0.2,-0.9,0.32,-1.1,0.0068033909557438,0.0080099999996078,0.0003544935757095,0.0080099999988518,28664.0,220.66716,72.02621,636.4526,0.0,0.030998219091515233,0.1,0.4,0.9999999999999998,13.0,0.0774594,0.0784689,0.0,0.0665231,0.053831,0.0,0.0513689,0.0547316,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/stft/strong_intensity/plots/compare_cdf_pdf_layer_9.jpg,14676350.0,1,GenGamma,,,
658,2,ravdess,1e5rawre,cwt,,female,speech,51416130.0,44633364.0,61163016.0,58064760.0,0.1,1.1,0.11,0.7,1.5126192503742263e-05,0.0034805175760405,0.0001782247447611,0.001954283288257,510333.0,34.75381,15.249636,122.683464,1.0,0.004100260039126669,0.08,0.2,5.5,37.5,3244.83,0.0547642,0.0,2860.26,0.0284535,0.0,2230.75,0.0281925,0.0,4.7884831e-193,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawre/cwt/female/plots/compare_cdf_pdf_layer_2.jpg,58064760.0,1,GenGamma,,,
659,5,ravdess,1e5rawre,cwt,,female,speech,2526807800.0,2355901400.0,2702518300.0,58064760.0,0.1,0.5,0.12,0.1,0.1508724173182119,0.0427339775178944,0.0001782247447611,0.0407867557151279,1117.0,5.1766825,4.623513,5.7699995,1.0,0.0011607336597830658,0.08,0.2,5.5,30.0,19872.9,0.099281,0.0,16908.0,0.0751185,0.0,13038.4,0.075993,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawre/cwt/female/plots/compare_cdf_pdf_layer_5.jpg,58064760.0,1,GenGamma,,,
660,8,ravdess,1e5rawre,cwt,,female,speech,1755221900.0,1639030000.0,1874796000.0,58064760.0,0.2,0.1,0.2,0.1,18468.24377104377,0.0222460527321498,0.0001782247447611,0.0222460527321498,3543.0,4.8498707,4.287703,5.423678,1.0,0.0019088160342780533,0.1,0.22,6.666666666666667,35.0,24192.8,0.0624574,0.0,20641.9,0.0373429,0.0,16668.4,0.0418375,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawre/cwt/female/plots/compare_cdf_pdf_layer_8.jpg,58064760.0,1,GenGamma,,,
661,11,ravdess,1e5rawre,cwt,,female,speech,1477526700.0,1391003100.0,1565747500.0,58064760.0,0.2,0.2,0.22,0.0,88355.71270430439,0.0249205902639439,0.0001782247447611,0.0239827973531082,3361.0,3.3207889,2.9877667,3.6684394,0.0,0.001977264108545928,0.1,0.22,6.818181818181818,37.0,22601.8,0.0675654,0.0,19476.1,0.0411516,0.0,15554.3,0.0442512,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawre/cwt/female/plots/compare_cdf_pdf_layer_11.jpg,58064760.0,1,GenGamma,,,
662,14,ravdess,1e5rawre,cwt,,female,speech,453253280.0,417508350.0,490132960.0,58064760.0,0.2,-0.4,0.21,-0.5,60846.5334032194,0.0176551724764161,0.0001782247447611,0.0155423011323244,7972.0,7.7534657,6.9197707,8.632687,0.0,0.0003258330963454787,0.18,0.21,4.761904761904762,6.666666666666667,9328.07,0.0753315,0.0,8059.76,0.0491765,0.0,6335.84,0.050776,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawre/cwt/female/plots/compare_cdf_pdf_layer_14.jpg,58064760.0,1,GenGamma,,,
663,18,ravdess,1e5rawre,cwt,,female,speech,80123704.0,73602456.0,87121096.0,58064760.0,0.2,-0.2,0.24,-0.4,44190.478451096926,0.0166485047964062,0.0001782247447611,0.0139992697945873,8968.0,8.741822,6.8987074,11.262521,0.0,0.0013367337788238191,0.18,0.26,4.0,8.333333333333334,4653.28,0.0662747,0.0,4026.4,0.0397998,0.0,3173.92,0.041722,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawre/cwt/female/plots/compare_cdf_pdf_layer_18.jpg,58064760.0,1,GenGamma,,,
664,21,ravdess,1e5rawre,cwt,,female,speech,29680218.0,26900878.0,32739358.0,58064760.0,0.2,-0.4,0.26,-0.7,100000.0,0.0148560045882507,0.0001782247447611,0.0126034382798525,11958.0,12.377045,8.88719,18.163212,0.0,0.0011752740068919532,0.18,0.26,3.0769230769230766,6.666666666666667,2431.02,0.0725541,0.0,2105.51,0.0466992,0.0,1640.01,0.0476273,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawre/cwt/female/plots/compare_cdf_pdf_layer_21.jpg,58064760.0,1,GenGamma,,,
665,24,ravdess,1e5rawre,cwt,,female,speech,15168500.0,13130185.0,17438754.0,58064760.0,0.2,-0.9,0.24,-1.0,85183.31404940787,0.0071016116616575,0.0001782247447611,0.0052284275603998,68115.0,28.574974,21.738243,36.95811,0.0,0.0013356239979635527,0.18,0.24,2.0833333333333335,3.8888888888888884,1024.56,0.0867064,0.0,887.417,0.0620819,0.0,678.999,0.0617526,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawre/cwt/female/plots/compare_cdf_pdf_layer_24.jpg,58064760.0,1,GenGamma,,,
666,27,ravdess,1e5rawre,cwt,,female,speech,10039609.0,8493629.0,11724388.0,58064760.0,0.2,-1.0,0.23,-1.1,39637.533653876286,0.0101057468989804,0.0001782247447611,0.0080104852931037,28351.0,37.138,31.052486,44.114914,0.0,0.001903208683010519,0.19,0.26,1.538461538461538,2.6315789473684212,471.204,0.0890366,0.0,407.912,0.0653446,0.0,308.37,0.0646048,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawre/cwt/female/plots/compare_cdf_pdf_layer_27.jpg,58064760.0,1,GenGamma,,,
